CO_MES,SETOR,UF,PAIS,BLOCO,FOB,Quant
8,OPORVEG,PR,Egito,África,0.021663,0.02475
8,OPORVEG,PR,Emirados Árabes Unidos,Oriente Médio,0.005705999999999999,0.00097
8,OPORVEG,PR,Equador,América do Sul,0.43357,0.07256
8,OPORVEG,PR,Espanha,União Europeia - UE,0.162369,0.0228
8,OPORVEG,PR,Estados Unidos,América do Norte,2.01393,0.508322
8,OPORVEG,PR,França,União Europeia - UE,0.11972300000000001,0.060541
8,OPORVEG,PR,Guatemala,América Central e Caribe,0.6419,0.034999999999999996
8,OPORVEG,PR,Holanda,União Europeia - UE,0.765301,0.135526
8,OPORVEG,PR,Hong Kong,Ásia (Exclusive Oriente Médio),5.6e-05,8e-06
8,OPORVEG,PR,Itália,União Europeia - UE,0.074502,0.001019
8,OPORVEG,PR,Japão,Ásia (Exclusive Oriente Médio),0.298061,0.20529999999999998
8,OPORVEG,PR,Libéria,África,0.000231,6.300000000000001e-05
8,OPORVEG,PR,Malta,União Europeia - UE,8.5e-05,2.4e-05
8,OPORVEG,PR,Malásia,Ásia (Exclusive Oriente Médio),0.047744,0.04955
8,OPORVEG,PR,Marrocos,África,0.123816,0.0168
8,OPORVEG,PR,"Marshall, Ilhas",Oceania,5.3e-05,1.3000000000000001e-05
8,OPORVEG,PR,México,América do Norte,0.133184,0.022580000000000003
8,OPORVEG,PR,Panamá,América Central e Caribe,1.3000000000000001e-05,2.4e-05
8,OPORVEG,PR,Paraguai,América do Sul,11.175875000000001,3.199999
8,OPORVEG,PR,Peru,América do Sul,0.6166969999999999,0.14627500000000002
8,OPORVEG,PR,Polônia,União Europeia - UE,0.022769,0.00315
8,OPORVEG,PR,Portugal,União Europeia - UE,0.3816,0.38949999999999996
8,OPORVEG,PR,Reino Unido,Europa,0.025135,0.026
8,OPORVEG,PR,São Cristóvão e Névis,América Central e Caribe,0.000184,2e-05
8,OPORVEG,PR,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),0.00144,6e-05
8,OPORVEG,PR,Trinidad e Tobago,América Central e Caribe,0.096826,0.07425
8,OPORVEG,PR,Turquia,Europa,0.095,0.1
8,OPORVEG,PR,Uruguai,América do Sul,0.07911800000000001,0.077801
8,OPORVEG,PR,Índia,Ásia (Exclusive Oriente Médio),0.24515299999999998,0.08802499999999999
8,OPORVEG,RJ,Antígua e Barbuda,América Central e Caribe,4e-05,1.2e-05
8,OPORVEG,RJ,Argentina,América do Sul,0.057390000000000004,0.0061979999999999995
8,OPORVEG,RJ,Austrália,Oceania,0.007833,0.000276
8,OPORVEG,RJ,Bahamas,América Central e Caribe,0.0014770000000000002,0.000154
8,OPORVEG,RJ,Bolívia,América do Sul,0.003649,0.000419
8,OPORVEG,RJ,Bélgica,União Europeia - UE,0.0007639999999999999,6e-05
8,OPORVEG,RJ,Chile,América do Sul,0.003695,9.6e-05
8,OPORVEG,RJ,China,Ásia (Exclusive Oriente Médio),0.012226,0.0005
8,OPORVEG,RJ,Chipre,União Europeia - UE,4.3e-05,1.6000000000000003e-05
8,OPORVEG,RJ,Colômbia,América do Sul,0.004342,0.000114
8,OPORVEG,RJ,Estados Unidos,América do Norte,0.009058,0.00031099999999999997
8,OPORVEG,RJ,Gibraltar,Europa,8e-06,2e-06
8,OPORVEG,RJ,Grécia,União Europeia - UE,0.002182,0.000396
8,OPORVEG,RJ,Holanda,União Europeia - UE,0.032731,0.000245
8,OPORVEG,RJ,Hong Kong,Ásia (Exclusive Oriente Médio),0.0008389999999999999,7.4e-05
8,OPORVEG,RJ,Japão,Ásia (Exclusive Oriente Médio),0.526312,0.144025
8,OPORVEG,RJ,Libéria,África,0.003971,3.8e-05
8,OPORVEG,RJ,Malta,União Europeia - UE,4.4e-05,7.000000000000001e-06
8,OPORVEG,RJ,"Marshall, Ilhas",Oceania,1.8e-05,1e-05
8,OPORVEG,RJ,México,América do Norte,0.021116999999999997,0.001269
8,OPORVEG,RJ,Noruega,Europa,0.00028700000000000004,7e-06
8,OPORVEG,RJ,Panamá,América Central e Caribe,0.00021799999999999999,1.2e-05
8,OPORVEG,RJ,Paraguai,América do Sul,0.000889,2.2e-05
8,OPORVEG,RJ,Peru,América do Sul,0.000195,5e-06
8,OPORVEG,RJ,Polônia,União Europeia - UE,0.003575,0.00012
8,OPORVEG,RJ,Portugal,União Europeia - UE,0.0060550000000000005,0.000212
8,OPORVEG,RJ,Reino Unido,Europa,0.0018750000000000001,4.3e-05
8,OPORVEG,RJ,Singapura,Ásia (Exclusive Oriente Médio),0.004259,0.000286
8,OPORVEG,RJ,Suíça,Europa,0.016173,0.00044
8,OPORVEG,RJ,Índia,Ásia (Exclusive Oriente Médio),0.000373,1e-05
8,OPORVEG,RN,França,União Europeia - UE,0.0395,0.00105
8,OPORVEG,RO,China,Ásia (Exclusive Oriente Médio),0.000743,0.00027
8,OPORVEG,RR,Guiana,América do Sul,0.027967000000000002,0.003
8,OPORVEG,RS,Alemanha,União Europeia - UE,0.050622,0.025
8,OPORVEG,RS,Angola,África,0.013495,0.000162
8,OPORVEG,RS,Argentina,América do Sul,0.503368,0.154258
8,OPORVEG,RS,Azerbaijão,Ásia (Exclusive Oriente Médio),0.003765,0.000252
8,OPORVEG,RS,Bahamas,América Central e Caribe,3e-06,2e-06
8,OPORVEG,RS,Bangladesh,Ásia (Exclusive Oriente Médio),0.016332,5e-06
8,OPORVEG,RS,Bolívia,América do Sul,0.000252,0.0
8,OPORVEG,RS,Bélgica,União Europeia - UE,0.074606,0.0248
8,OPORVEG,RS,Chile,América do Sul,0.033271999999999996,0.037104
8,OPORVEG,RS,China,Ásia (Exclusive Oriente Médio),0.630088,0.309768
8,OPORVEG,RS,Chipre,União Europeia - UE,0.000136,1e-05
8,OPORVEG,RS,Colômbia,América do Sul,0.15227800000000002,0.05416
8,OPORVEG,RS,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.025358,0.0126
8,OPORVEG,RS,El Salvador,América Central e Caribe,0.00054,0.0004
8,OPORVEG,RS,Espanha,União Europeia - UE,0.172382,0.00344
8,OPORVEG,RS,Estados Unidos,América do Norte,0.41837,0.040673
8,OPORVEG,RS,França,União Europeia - UE,0.062832,0.000672
8,OPORVEG,RS,Guatemala,América Central e Caribe,0.253238,0.044265
8,OPORVEG,RS,Hong Kong,Ásia (Exclusive Oriente Médio),0.00132,1e-05
8,OPORVEG,RS,Itália,União Europeia - UE,0.197166,0.0034
8,OPORVEG,RS,Japão,Ásia (Exclusive Oriente Médio),0.125147,0.061
8,OPORVEG,RS,Laos,Ásia (Exclusive Oriente Médio),0.003885,1e-05
8,OPORVEG,RS,Libéria,África,0.0006720000000000001,7.9e-05
8,OPORVEG,RS,"Marshall, Ilhas",Oceania,0.00099,8.800000000000001e-05
8,OPORVEG,RS,Moçambique,África,0.001627,1e-06
8,OPORVEG,RS,México,América do Norte,1.067269,0.49412399999999995
8,OPORVEG,RS,Noruega,Europa,5.1e-05,3e-05
8,OPORVEG,RS,Palau,Oceania,0.000108,1.3000000000000001e-05
8,OPORVEG,RS,Panamá,América Central e Caribe,0.128862,0.041591
8,OPORVEG,RS,Paraguai,América do Sul,1.830367,1.772589
8,OPORVEG,RS,Peru,América do Sul,0.036151,0.025004
8,OPORVEG,RS,Portugal,União Europeia - UE,0.00020400000000000003,1.4999999999999999e-05
8,OPORVEG,RS,Reino Unido,Europa,0.068509,0.024015
8,OPORVEG,RS,República Dominicana,América Central e Caribe,0.049576999999999996,0.0005
8,OPORVEG,RS,Rússia,Europa,0.054354,0.0243
8,OPORVEG,RS,São Tomé e Príncipe,África,0.001685,4.5e-05
8,OPORVEG,RS,Tailândia,Ásia (Exclusive Oriente Médio),0.137263,0.018019
8,OPORVEG,RS,Turquia,Europa,0.058294,0.052226
8,OPORVEG,RS,Uruguai,América do Sul,0.015522000000000001,0.004346
8,OPORVEG,RS,Uzbequistão,Ásia (Exclusive Oriente Médio),0.07808,0.037
8,OPORVEG,RS,Venezuela,América do Sul,0.000775,0.00036
8,OPORVEG,RS,Vietnã,Ásia (Exclusive Oriente Médio),0.392125,0.205629
8,OPORVEG,RS,África do Sul,África,0.045079,0.0465
8,OPORVEG,RS,Índia,Ásia (Exclusive Oriente Médio),1.469125,0.60284
8,OPORVEG,SC,Alemanha,União Europeia - UE,0.006761,0.0003
8,OPORVEG,SC,Argentina,América do Sul,0.00812,0.0004
8,OPORVEG,SC,Bahamas,América Central e Caribe,1.2e-05,1e-06
8,OPORVEG,SC,Barbados,América Central e Caribe,5.6e-05,4.6e-05
8,OPORVEG,SC,Bolívia,América do Sul,0.010367999999999999,0.006137
8,OPORVEG,SC,Chile,América do Sul,0.054709,0.00962
8,OPORVEG,SC,China,Ásia (Exclusive Oriente Médio),0.015792,0.0008
8,OPORVEG,SC,Chipre,União Europeia - UE,1.7e-05,2e-06
8,OPORVEG,SC,Colômbia,América do Sul,0.000383,7.2e-05
8,OPORVEG,SC,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.146419,0.006321
8,OPORVEG,SC,El Salvador,América Central e Caribe,0.009012000000000001,0.00243
8,OPORVEG,SC,Espanha,União Europeia - UE,0.065777,0.0005
8,OPORVEG,SC,Estados Unidos,América do Norte,0.8292579999999999,0.07681
8,OPORVEG,SC,França,União Europeia - UE,0.041567,0.02068
8,OPORVEG,SC,Holanda,União Europeia - UE,0.00162,1.8e-05
8,OPORVEG,SC,Hong Kong,Ásia (Exclusive Oriente Médio),0.00010300000000000001,3.2e-05
8,OPORVEG,SC,Irlanda,União Europeia - UE,0.009506,0.0007
8,OPORVEG,SC,Japão,Ásia (Exclusive Oriente Médio),0.015,0.001
8,OPORVEG,SC,Libéria,África,0.000693,0.000132
8,OPORVEG,SC,Malta,União Europeia - UE,0.00017800000000000002,2.7000000000000002e-05
8,OPORVEG,SC,"Marshall, Ilhas",Oceania,0.00035800000000000003,0.00028199999999999997
8,OPORVEG,SC,México,América do Norte,0.111262,0.0045000000000000005
8,OPORVEG,SC,Noruega,Europa,5.1000000000000006e-05,2.3e-05
8,OPORVEG,SC,Panamá,América Central e Caribe,5.2000000000000004e-05,2.1000000000000002e-05
8,OPORVEG,SC,Paquistão,Ásia (Exclusive Oriente Médio),0.0144,0.00225
8,OPORVEG,SC,Paraguai,América do Sul,0.159195,0.11268399999999999
8,OPORVEG,SC,Peru,América do Sul,0.07101299999999999,0.01585
8,OPORVEG,SC,Portugal,União Europeia - UE,0.11451,0.125
8,OPORVEG,SC,Rússia,Europa,0.000715,1.2e-05
8,OPORVEG,SC,Singapura,Ásia (Exclusive Oriente Médio),1.9999999999999998e-05,5e-06
8,OPORVEG,SC,Suíça,Europa,0.006732,0.00054
8,OPORVEG,SC,Turquia,Europa,0.000213,2e-06
8,OPORVEG,SC,Vietnã,Ásia (Exclusive Oriente Médio),0.001148,0.0
8,OPORVEG,SC,África do Sul,África,0.003024,0.00036
8,OPORVEG,SE,Colômbia,América do Sul,0.150376,0.01392
8,OPORVEG,SE,Espanha,União Europeia - UE,0.302213,0.02784
8,OPORVEG,SE,Estados Unidos,América do Norte,0.547369,0.043519999999999996
8,OPORVEG,SE,Holanda,União Europeia - UE,0.18601,0.01384
8,OPORVEG,SE,Itália,União Europeia - UE,0.000287,0.0005
8,OPORVEG,SE,Tailândia,Ásia (Exclusive Oriente Médio),0.005249,0.00046
8,OPORVEG,SP,Alemanha,União Europeia - UE,2.3981220000000003,0.5225770000000001
8,OPORVEG,SP,Angola,África,0.162139,0.03604
8,OPORVEG,SP,Antígua e Barbuda,América Central e Caribe,1.4e-05,0.0
8,OPORVEG,SP,Argentina,América do Sul,1.277579,0.294573
8,OPORVEG,SP,Argélia,África,0.177182,0.14628
8,OPORVEG,SP,Arábia Saudita,Oriente Médio,0.007452,0.006004
8,OPORVEG,SP,Austrália,Oceania,0.688125,0.141112
8,OPORVEG,SP,Bahamas,América Central e Caribe,3.6e-05,2e-06
8,OPORVEG,SP,Bermudas,América Central e Caribe,6e-06,2e-06
8,OPORVEG,SP,Bolívia,América do Sul,0.024116,0.002692
8,OPORVEG,SP,Brasil,América do Sul,1e-05,4e-06
8,OPORVEG,SP,Bélgica,União Europeia - UE,0.091773,0.014445
8,OPORVEG,SP,Canadá,América do Norte,0.072755,0.053788
8,OPORVEG,SP,Catar,Oriente Médio,3.7e-05,6e-06
8,OPORVEG,SP,"Cayman, Ilhas",América Central e Caribe,3e-05,1e-05
8,OPORVEG,SP,Chile,América do Sul,0.72669,0.12562900000000002
8,OPORVEG,SP,China,Ásia (Exclusive Oriente Médio),10.699637,6.1438310000000005
8,OPORVEG,SP,Chipre,União Europeia - UE,0.000114,9e-06
8,OPORVEG,SP,Colômbia,América do Sul,1.072463,0.195438
8,OPORVEG,SP,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.382376,0.0251
8,OPORVEG,SP,Costa Rica,América Central e Caribe,0.042362,0.002288
8,OPORVEG,SP,Costa do Marfim,África,0.0238,0.014
8,OPORVEG,SP,Dinamarca,União Europeia - UE,0.59093,0.066608
8,OPORVEG,SP,Egito,África,0.125418,0.07800199999999999
8,OPORVEG,SP,El Salvador,América Central e Caribe,0.047512,0.0204
8,OPORVEG,SP,Emirados Árabes Unidos,Oriente Médio,0.00393,0.0004
8,OPORVEG,SP,Equador,América do Sul,0.127159,0.03597
8,OPORVEG,SP,Eslovênia,União Europeia - UE,0.002222,0.0001
8,OPORVEG,SP,Espanha,União Europeia - UE,2.415007,0.431729
8,OPORVEG,SP,Estados Unidos,América do Norte,10.291299,1.765561
8,OPORVEG,SP,Estônia,União Europeia - UE,0.000297,3e-06
8,OPORVEG,SP,França,União Europeia - UE,0.805483,0.19946499999999998
8,OPORVEG,SP,Gana,África,1e-05,0.0
8,OPORVEG,SP,Grécia,União Europeia - UE,0.195,0.2
8,OPORVEG,SP,Guatemala,América Central e Caribe,0.45269899999999996,0.169649
8,OPORVEG,SP,Holanda,União Europeia - UE,3.7702280000000004,14.372376
8,OPORVEG,SP,Honduras,América Central e Caribe,0.237844,0.04681
8,OPORVEG,SP,Hong Kong,Ásia (Exclusive Oriente Médio),0.0023049999999999998,4.9e-05
8,OPORVEG,SP,Hungria,União Europeia - UE,0.036727,0.02
8,OPORVEG,SP,Indonésia,Ásia (Exclusive Oriente Médio),0.507806,0.032847
8,OPORVEG,SP,Irlanda,União Europeia - UE,2.541988,16.500019
8,OPORVEG,SP,Israel,Oriente Médio,0.172258,0.022000000000000002
8,OPORVEG,SP,Itália,União Europeia - UE,1.8233800000000002,0.19886199999999998
8,OPORVEG,SP,Japão,Ásia (Exclusive Oriente Médio),2.474447,0.797558
8,OPORVEG,SP,Jordânia,Oriente Médio,5.5e-05,2e-06
8,OPORVEG,SP,Libéria,África,0.00219,0.000206
8,OPORVEG,SP,Líbano,Oriente Médio,0.000138,1e-06
8,OPORVEG,SP,Malta,União Europeia - UE,9.6e-05,1e-05
8,OPORVEG,SP,Malásia,Ásia (Exclusive Oriente Médio),0.229157,0.08776
8,OPORVEG,SP,Marrocos,África,1e-06,0.0
8,OPORVEG,SP,"Marshall, Ilhas",Oceania,0.000705,6.7e-05
8,OPORVEG,SP,Moçambique,África,0.01922,0.000365
8,OPORVEG,SP,México,América do Norte,1.931496,0.516344
8,OPORVEG,SP,Nicarágua,América Central e Caribe,0.263223,0.04012
8,OPORVEG,SP,Noruega,Europa,0.000111,1.1e-05
8,OPORVEG,SP,Panamá,América Central e Caribe,0.08747100000000001,0.02822
8,OPORVEG,SP,Paquistão,Ásia (Exclusive Oriente Médio),0.596057,0.5024
8,OPORVEG,SP,Paraguai,América do Sul,0.911478,0.186292
8,OPORVEG,SP,Peru,América do Sul,0.596239,0.053188
8,OPORVEG,SP,Polônia,União Europeia - UE,0.008986,0.0004
8,OPORVEG,SP,Portugal,União Europeia - UE,1.2944650000000002,1.189889
8,OPORVEG,SP,Quênia,África,0.0144,0.006
8,OPORVEG,SP,Reino Unido,Europa,0.840959,0.081053
8,OPORVEG,SP,República Dominicana,América Central e Caribe,0.154726,0.078212
8,OPORVEG,SP,Rússia,Europa,0.074186,0.002801
8,OPORVEG,SP,Singapura,Ásia (Exclusive Oriente Médio),0.663227,0.06843099999999999
8,OPORVEG,SP,Sri Lanka,Ásia (Exclusive Oriente Médio),0.00655,0.0005
8,OPORVEG,SP,Suécia,União Europeia - UE,0.490804,0.319325
8,OPORVEG,SP,Suíça,Europa,0.260788,0.025795
8,OPORVEG,SP,São Cristóvão e Névis,América Central e Caribe,2.6e-05,2e-06
8,OPORVEG,SP,Síria,Oriente Médio,0.068702,0.06
8,OPORVEG,SP,Tailândia,Ásia (Exclusive Oriente Médio),0.512703,0.067702
8,OPORVEG,SP,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),0.203965,0.015006
8,OPORVEG,SP,Tanzânia,África,0.01,1e-05
8,OPORVEG,SP,Tunísia,África,0.021375,0.0225
8,OPORVEG,SP,Turquia,Europa,1.382091,0.94464
8,OPORVEG,SP,Uruguai,América do Sul,0.20172299999999999,0.09774
8,OPORVEG,SP,Venezuela,América do Sul,0.004333,0.000898
8,OPORVEG,SP,Vietnã,Ásia (Exclusive Oriente Médio),0.560655,0.44614
8,OPORVEG,SP,África do Sul,África,0.143546,0.098171
8,OPORVEG,SP,Áustria,União Europeia - UE,0.000854,0.000159
8,OPORVEG,SP,Índia,Ásia (Exclusive Oriente Médio),1.001152,0.309332
8,PADIVER,AL,Chipre,União Europeia - UE,3.9999999999999996e-05,8e-06
8,PADIVER,AL,Holanda,União Europeia - UE,0.002877,0.000173
8,PADIVER,AL,Hong Kong,Ásia (Exclusive Oriente Médio),0.000557,8.900000000000001e-05
8,PADIVER,AL,Ilha de Man,União Europeia - UE,2.4e-05,6e-06
8,PADIVER,AL,Itália,União Europeia - UE,0.000215,3.4e-05
8,PADIVER,AL,Libéria,África,0.001252,0.000141
8,PADIVER,AL,"Marshall, Ilhas",Oceania,0.001313,0.000243
8,PADIVER,AL,Panamá,América Central e Caribe,0.000297,8.5e-05
8,PADIVER,AL,Paraguai,América do Sul,0.0032259999999999997,0.00035
8,PADIVER,AL,Singapura,Ásia (Exclusive Oriente Médio),0.000731,0.000163
8,PADIVER,AL,Turquia,Europa,0.000271,0.000114
8,PADIVER,AM,Guiana,América do Sul,0.042512,0.0162
8,PADIVER,AM,Libéria,África,0.001232,0.00018
8,PADIVER,AM,Malta,União Europeia - UE,0.000125,3.5e-05
8,PADIVER,AM,"Marshall, Ilhas",Oceania,0.00065,7.6e-05
8,PADIVER,AM,Moldávia,Europa,0.000187,3.7e-05
8,PADIVER,AM,República Dominicana,América Central e Caribe,0.00014800000000000002,0.000101
8,PADIVER,AM,Singapura,Ásia (Exclusive Oriente Médio),0.000157,3.2000000000000005e-05
8,PADIVER,AP,Arábia Saudita,Oriente Médio,0.123978,0.017178
8,PADIVER,AP,Austrália,Oceania,0.031255,0.003861
8,PADIVER,AP,Bahamas,América Central e Caribe,0.000385,8.400000000000001e-05
8,PADIVER,AP,Emirados Árabes Unidos,Oriente Médio,0.183179,0.027299
8,PADIVER,AP,Estados Unidos,América do Norte,0.589825,0.19056
8,PADIVER,AP,Guiana Francesa,América do Sul,0.013371000000000001,0.002463
8,PADIVER,AP,Malta,União Europeia - UE,2e-06,1e-06
8,PADIVER,AP,"Marshall, Ilhas",Oceania,0.000216,3.9999999999999996e-05
8,PADIVER,AP,Suriname,América do Sul,0.00461,0.003864
8,PADIVER,BA,Bahamas,América Central e Caribe,8.3e-05,1.7e-05
8,PADIVER,BA,Bulgária,União Europeia - UE,0.000512,0.000466
8,PADIVER,BA,Chipre,União Europeia - UE,0.000202,5.4000000000000005e-05
8,PADIVER,BA,Dinamarca,União Europeia - UE,0.00029,4.4e-05
8,PADIVER,BA,Espanha,União Europeia - UE,0.018706,0.005098
8,PADIVER,BA,França,União Europeia - UE,0.037922,0.010355
8,PADIVER,BA,Libéria,África,0.001991,0.000325
8,PADIVER,BA,Malta,União Europeia - UE,0.000245,8.400000000000001e-05
8,PADIVER,BA,"Marshall, Ilhas",Oceania,0.001362,0.000377
8,PADIVER,BA,Noruega,Europa,0.000364,7.9e-05
8,PADIVER,BA,Panamá,América Central e Caribe,0.0006850000000000001,0.000302
8,PADIVER,BA,Portugal,União Europeia - UE,0.059704,0.02314
8,PADIVER,BA,Singapura,Ásia (Exclusive Oriente Médio),0.00041,0.00020199999999999998
8,PADIVER,CE,Alemanha,União Europeia - UE,0.00736,0.00425
8,PADIVER,CE,Bahamas,América Central e Caribe,0.00015900000000000002,2.3e-05
8,PADIVER,CE,China,Ásia (Exclusive Oriente Médio),0.145459,0.005012
8,PADIVER,CE,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.029862,0.001165
8,PADIVER,CE,Estados Unidos,América do Norte,0.174538,0.00428
8,PADIVER,CE,França,União Europeia - UE,0.03326,0.015512
8,PADIVER,CE,Japão,Ásia (Exclusive Oriente Médio),0.00011099999999999999,3e-05
8,PADIVER,CE,Libéria,África,0.0008669999999999999,9.499999999999999e-05
8,PADIVER,CE,"Marshall, Ilhas",Oceania,0.000217,3.8e-05
8,PADIVER,CE,Panamá,América Central e Caribe,0.001522,0.000326
8,PADIVER,CE,Paraguai,América do Sul,0.06576,0.0453
8,PADIVER,CE,Portugal,União Europeia - UE,0.058598,0.024539
8,PADIVER,CE,Singapura,Ásia (Exclusive Oriente Médio),0.000964,0.000114
8,PADIVER,CE,Índia,Ásia (Exclusive Oriente Médio),0.027279,0.00078
8,PADIVER,DF,Estados Unidos,América do Norte,0.001214,7e-06
8,PADIVER,ES,Antígua e Barbuda,América Central e Caribe,0.000313,2.4999999999999998e-05
8,PADIVER,ES,Argentina,América do Sul,0.00011599999999999999,4.9e-05
8,PADIVER,ES,Bahamas,América Central e Caribe,0.0059499999999999996,0.000994
8,PADIVER,ES,Bolívia,América do Sul,0.024943,0.002672
8,PADIVER,ES,Brasil,América do Sul,0.000724,0.000167
8,PADIVER,ES,Chile,América do Sul,0.011861,0.000768
8,PADIVER,ES,China,Ásia (Exclusive Oriente Médio),0.000235,2.7999999999999996e-05
8,PADIVER,ES,Chipre,União Europeia - UE,0.000239,7.4e-05
8,PADIVER,ES,Coreia do Sul,Ásia (Exclusive Oriente Médio),0.000363,8e-05
8,PADIVER,ES,Estados Unidos,América do Norte,0.022133,0.004633
8,PADIVER,ES,Grécia,União Europeia - UE,0.000758,8.2e-05
8,PADIVER,ES,Hong Kong,Ásia (Exclusive Oriente Médio),0.001661,0.00023
8,PADIVER,ES,Libéria,África,0.002043,0.000476
8,PADIVER,ES,Malta,União Europeia - UE,0.001124,0.00021700000000000002
8,PADIVER,ES,"Marshall, Ilhas",Oceania,0.007662,0.00142
8,PADIVER,ES,Noruega,Europa,0.001313,0.000799
8,PADIVER,ES,Panamá,América Central e Caribe,0.004509,0.000699
8,PADIVER,ES,Paraguai,América do Sul,0.032174,0.003417
8,PADIVER,ES,Reino Unido,Europa,0.00088,0.000242
8,PADIVER,ES,República Dominicana,América Central e Caribe,0.000283,8.7e-05
8,PADIVER,ES,Singapura,Ásia (Exclusive Oriente Médio),0.001555,0.000228
8,PADIVER,ES,Taiwan (Formosa),Ásia (Exclusive Oriente Médio),0.000222,5.4e-05
8,PADIVER,ES,Turquia,Europa,0.000472,8.1e-05
8,PADIVER,GO,Eslovênia,União Europeia - UE,0.000295,1e-06
8,PADIVER,GO,Estados Unidos,América do Norte,0.006471,0.0005459999999999999
8,PADIVER,GO,Paraguai,América do Sul,0.04507,0.042864
8,PADIVER,GO,Portugal,União Europeia - UE,0.04523,0.00014199999999999998
8,PADIVER,MA,Antígua e Barbuda,América Central e Caribe,7.2e-05,1.9e-05
8,PADIVER,MA,Arábia Saudita,Oriente Médio,0.000319,6.2e-05
8,PADIVER,MA,Bahamas,América Central e Caribe,6.1000000000000005e-05,1e-05
8,PADIVER,MA,China,Ásia (Exclusive Oriente Médio),0.000182,6e-05
8,PADIVER,MA,Chipre,União Europeia - UE,0.001197,0.000288
8,PADIVER,MA,Grécia,União Europeia - UE,0.00019899999999999999,6.1e-05
8,PADIVER,MA,Hong Kong,Ásia (Exclusive Oriente Médio),0.000646,0.000253
8,PADIVER,MA,Ilha de Man,União Europeia - UE,0.00033,0.000105
8,PADIVER,MA,Itália,União Europeia - UE,0.000148,0.00012
8,PADIVER,MA,Japão,Ásia (Exclusive Oriente Médio),0.000428,3.3e-05
8,PADIVER,MA,Libéria,África,0.004183,0.000926
8,PADIVER,MA,Malta,União Europeia - UE,0.000223,8e-05
8,PADIVER,MA,"Marshall, Ilhas",Oceania,0.005216,0.001625
8,PADIVER,MA,Panamá,América Central e Caribe,0.00282,0.000606
8,PADIVER,MA,Portugal,União Europeia - UE,0.000146,1.7e-05
8,PADIVER,MA,Singapura,Ásia (Exclusive Oriente Médio),0.000955,0.000288
8,PADIVER,MG,Angola,África,0.047741,0.05268
8,PADIVER,MG,Argentina,América do Sul,0.043738,0.026606
8,PADIVER,MG,Austrália,Oceania,0.00068,3.4e-05
8,PADIVER,MG,Belarus,Europa,0.05443,0.05
8,PADIVER,MG,Bolívia,América do Sul,0.013545,0.007663
8,PADIVER,MG,Canadá,América do Norte,0.045432,0.021065999999999998
8,PADIVER,MG,Chile,América do Sul,0.10825599999999999,0.12039
